author,download_url,volume,dl_label,dl_pwd,dl_update,novel_link,update,main,alt
畠中惠,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/付丧神出租中！ - 畠中惠 - 20140201.epub,,,,,,2014-02-01,付丧神出租中！,
伏见广雪,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/R15(R-15) - 伏见广雪 - 20140131.epub,,,,,,2014-01-31,R15,R-15
畠中惠,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/娑婆气系列 - 畠中惠 - 20140131.epub,,,,,,2014-01-31,娑婆气系列,
乙一,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/胚胎奇谭 - 乙一 - 20140131.epub,,,,,,2014-01-31,胚胎奇谭,
真濑もと,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/贝克街少年侦探团 - 真濑もと - 20140131.epub,,,,,,2014-01-31,贝克街少年侦探团,
黑井岚辅,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/野蛮游戏 - 黑井岚辅 - 20140131.epub,,,,,,2014-01-31,野蛮游戏,
伴名练,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/少女禁区 - 伴名练 - 20140130.epub,,,,,,2014-01-30,少女禁区,
百田尚树,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/影法师 - 百田尚树 - 20140124.epub,,,,,,2014-01-24,影法师,
师走透,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/火之国、风之国物语 - 师走透 - 20140118.epub,,,,,,2014-01-18,火之国、风之国物语,
地本草子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/黑猫的水曜日 - 地本草子 - 20140108.epub,,,,,,2014-01-08,黑猫的水曜日,
葵关南,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/物质幽灵 - 葵关南 - 20140106.epub,,,,,,2014-01-06,物质幽灵,
唐边叶介,https://raw.githubusercontent.com/ixinzhi/lightnovel-2014to2017/master/犬附少女 - 唐边叶介 - 20140101.epub,,,,,,2014-01-01,犬附少女,
柳田狐狗狸,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/A子与『透』与社团活动时间 - 柳田狐狗狸 - 20131226.epub,,,,,,2013-12-26,A子与『透』与社团活动时间,
秋目人,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/骗王 - 秋目人 - 20131226.epub,,,,,,2013-12-26,骗王,
村崎幸也,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/幽灵什么的才看不见！ - 村崎幸也 - 20131225.epub,,,,,,2013-12-25,幽灵什么的才看不见！,
津田夕也,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/名称未设定 - 津田夕也 - 20131224.epub,,,,,,2013-12-24,名称未设定,
雨宫谅,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/于夏月之海轻语的咒文 - 雨宫谅 - 20131222.epub,,,,,,2013-12-22,于夏月之海轻语的咒文,
比嘉智康,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/放学后的悠闲时光 - 比嘉智康 - 20131222.epub,,,,,,2013-12-22,放学后的悠闲时光,
岩井恭平,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/消遣的挑战者 - 岩井恭平 - 20131214.epub,,,,,,2013-12-14,消遣的挑战者,
田口一,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/其中一个是妹妹!(三人行必有我妹) - 田口一 - 20131210.epub,,,,,,2013-12-10,其中一个是妹妹!,三人行必有我妹
丰川一夏,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/在那个夏天等待 - 丰川一夏 - 20131209.epub,,,,,,2013-12-09,在那个夏天等待,
九冈望,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/EscApe SpeEd - 九冈望 - 20131205.epub,,,,,,2013-12-05,EscApe SpeEd,
无嵨树了,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/神话战域 - 无嵨树了 - 20131203.epub,,,,,,2013-12-03,神话战域,
越水利江子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/源氏物语 - 越水利江子 - 20131202.epub,,,,,,2013-12-02,源氏物语,
凉风凉,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/进击的巨人 before the fall - 凉风凉 - 20131201.epub,,,,,,2013-12-01,进击的巨人 before the fall,
池端亮,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/某僵尸少女的灾难 - 池端亮 - 20131130.epub,,,,,,2013-11-30,某僵尸少女的灾难,
秋木真,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/怪盗RED - 秋木真 - 20131130.epub,,,,,,2013-11-30,怪盗RED,
明坂缀里,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/女高中生店长的便利商店一点也不好玩(女高中生店长的便利店真不轻松啊) - 明坂缀里 - 20131126.epub,,,,,,2013-11-26,女高中生店长的便利商店一点也不好玩,女高中生店长的便利店真不轻松啊
ころみごや,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/时之恶魔和三篇物语(时之恶魔与三个物语) - ころみごや - 20131124.epub,,,,,,2013-11-24,时之恶魔和三篇物语,时之恶魔与三个物语
壱日千次,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/美少女幽灵的恋爱效应 - 壱日千次 - 20131124.epub,,,,,,2013-11-24,美少女幽灵的恋爱效应,
なかひろ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/星空的记忆AS - なかひろ - 20131118.epub,,,,,,2013-11-18,星空的记忆AS,
森桥宾果,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/东云侑子系列(东云侑子热爱短篇小说) - 森桥宾果 - 20131112.epub,,,,,,2013-11-12,东云侑子系列,东云侑子热爱短篇小说
鹰山诚一,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我与她的绝对领域 - 鹰山诚一 - 20131112.epub,,,,,,2013-11-12,我与她的绝对领域,
石川周,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/SHE MUST DIE 她，唯有一死 - 石川周 - 20131110.epub,,,,,,2013-11-10,SHE MUST DIE 她，唯有一死,
比嘉智康,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/少女大神! - 比嘉智康 - 20131110.epub,,,,,,2013-11-10,少女大神!,
木下祥,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/境界调停人 - 木下祥 - 20131031.epub,,,,,,2013-10-31,境界调停人,
花房牧生,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/阿妮丝与爱摆臭脸的魔法使 - 花房牧生 - 20131027.epub,,,,,,2013-10-27,阿妮丝与爱摆臭脸的魔法使,
西村悠,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/二四零九层的她 - 西村悠 - 20131025.epub,,,,,,2013-10-25,二四零九层的她,
平野肇,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/东京爬树侦探 - 平野肇 - 20131023.epub,,,,,,2013-10-23,东京爬树侦探,
八街步,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/降临于我与她之夜 - 八街步 - 20131023.epub,,,,,,2013-10-23,降临于我与她之夜,
几原邦彦,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/转吧！企鹅罐 - 几原邦彦 - 20130924.epub,,,,,,2013-09-24,转吧！企鹅罐,
石川博品,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/废柴一看就上手的「镰足同学式」受欢迎入门 - 石川博品 - 20130922.epub,,,,,,2013-09-22,废柴一看就上手的「镰足同学式」受欢迎入门,
田泽大典,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/英雄传说 零之轨迹 四人的命运 - 田泽大典 - 20130919.epub,,,,,,2013-09-19,英雄传说 零之轨迹 四人的命运,
冈本タクヤ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我的校园生活才正要开始！(我的校园生活才刚刚开始！) - 冈本タクヤ - 20130918.epub,,,,,,2013-09-18,我的校园生活才正要开始！,我的校园生活才刚刚开始！
桥本纺,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/掬光 - 桥本纺 - 20130913.epub,,,,,,2013-09-13,掬光,
村井贞之,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/妖怪连络簿(夏目友人帐) - 村井贞之 - 20130911.epub,,,,,,2013-09-11,妖怪连络簿,夏目友人帐
七尾与史,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/虐待狂刑警 蝴蝶效应杀人事件 - 七尾与史 - 20130909.epub,,,,,,2013-09-09,虐待狂刑警 蝴蝶效应杀人事件,
杉原智则,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/烙印纹章 - 杉原智则 - 20130904.epub,,,,,,2013-09-04,烙印纹章,
有川浩,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/Story Seller 故事贩卖者 - 有川浩 - 20130904.epub,,,,,,2013-09-04,Story Seller 故事贩卖者,
水月郁见,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/护树骑士团传奇 - 水月郁见 - 20130904.epub,,,,,,2013-09-04,护树骑士团传奇,
直江ヒロト,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/夏海纱音与不可思议的世界 - 直江ヒロト - 20130831.epub,,,,,,2013-08-31,夏海纱音与不可思议的世界,
浅野敦子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/未来都市NO.6 - 浅野敦子 - 20130824.epub,,,,,,2013-08-24,未来都市NO.6,
榊一郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/茉建寺埃莉诺的非主流科学研究室 - 榊一郎 - 20130824.epub,,,,,,2013-08-24,茉建寺埃莉诺的非主流科学研究室,
野崎まど,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/何之缘 裕加理君 和白兔的缘会 - 野崎まど - 20130824.epub,,,,,,2013-08-24,何之缘 裕加理君 和白兔的缘会,
铃木大辅,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/尼特族吸血鬼·江藤(NEET吸血鬼，江藤小姐) - 铃木大辅 - 20130823.epub,,,,,,2013-08-23,尼特族吸血鬼·江藤,NEET吸血鬼，江藤小姐
三之神龙司,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/终焉世界的天灾姬 - 三之神龙司 - 20130817.epub,,,,,,2013-08-17,终焉世界的天灾姬,
八剃玉造,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/尼特狮子红圣女 - 八剃玉造 - 20130813.epub,,,,,,2013-08-13,尼特狮子红圣女,
空野一树,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我家会长是个坏坏虎斑猫 - 空野一树 - 20130811.epub,,,,,,2013-08-11,我家会长是个坏坏虎斑猫,
松时之介,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/武士之血 - 松时之介 - 20130808.epub,,,,,,2013-08-08,武士之血,
桥本纺,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/九个故事 - 桥本纺 - 20130806.epub,,,,,,2013-08-06,九个故事,
爱染猫太郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/塔京灵魂术士 - 爱染猫太郎 - 20130805.epub,,,,,,2013-08-05,塔京灵魂术士,
宫泽周,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/冠绝姬王与召唤骑士 - 宫泽周 - 20130805.epub,,,,,,2013-08-05,冠绝姬王与召唤骑士,
蓝上陆,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/空罐少女 - 蓝上陆 - 20130730.epub,,,,,,2013-07-30,空罐少女,
十文字青,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我心之剑 - 十文字青 - 20130726.epub,,,,,,2013-07-26,我心之剑,
仁木英之,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/仆仆仙人 千岁少女 - 仁木英之 - 20130724.epub,,,,,,2013-07-24,仆仆仙人 千岁少女,
岩佐护,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/Mix！误打误撞成了体操少女 - 岩佐护 - 20130720.epub,,,,,,2013-07-20,Mix！误打误撞成了体操少女,
三门铁狼,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/梦魔少年！ - 三门铁狼 - 20130719.epub,,,,,,2013-07-19,梦魔少年！,
田辺わさび,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/始皇帝重建秦于日本！ - 田辺わさび - 20130717.epub,,,,,,2013-07-17,始皇帝重建秦于日本！,
中维,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/齐藤爱丽丝是有害的 - 中维 - 20130715.epub,,,,,,2013-07-15,齐藤爱丽丝是有害的,
三田诚,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/魔法人力派遣公司(出租魔法使) - 三田诚 - 20130708.epub,,,,,,2013-07-08,魔法人力派遣公司,出租魔法使
筑地俊彦,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/家庭游戏 - 筑地俊彦 - 20130708.epub,,,,,,2013-07-08,家庭游戏,
若樱拓海,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/现充王！ - 若樱拓海 - 20130705.epub,,,,,,2013-07-05,现充王！,
小松艾梅儿,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/付丧神古道具店 - 小松艾梅儿 - 20130702.epub,,,,,,2013-07-02,付丧神古道具店,
桥本纺,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/小彩乃的神谕 - 桥本纺 - 20130701.epub,,,,,,2013-07-01,小彩乃的神谕,
空野一树,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/恋上不死之男的少女 - 空野一树 - 20130619.epub,,,,,,2013-06-19,恋上不死之男的少女,
明月千里,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/月见月理解的侦探杀人 - 明月千里 - 20130617.epub,,,,,,2013-06-17,月见月理解的侦探杀人,
西村悠,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/妄想乔娜 - 西村悠 - 20130617.epub,,,,,,2013-06-17,妄想乔娜,
舞阪洸,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/乱☆恋 我有16个未婚妻！？ - 舞阪洸 - 20130610.epub,,,,,,2013-06-10,乱☆恋 我有16个未婚妻！？,
水木茂,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我真的是笨蛋吗？ - 水木茂 - 20130608.epub,,,,,,2013-06-08,我真的是笨蛋吗？,
水内灯里,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我被姨妈整成妹了！ - 水内灯里 - 20130605.epub,,,,,,2013-06-05,我被姨妈整成妹了！,
松山刚,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/雨天的艾莉丝 - 松山刚 - 20130604.epub,,,,,,2013-06-04,雨天的艾莉丝,
五十岚雄策,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/小春原日和的育成日记 - 五十岚雄策 - 20130602.epub,,,,,,2013-06-02,小春原日和的育成日记,
东川笃哉,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/推理要在晚餐后 - 东川笃哉 - 20130602.epub,,,,,,2013-06-02,推理要在晚餐后,
天乃圣树,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/我想吃饭！～什么都会做的～ - 天乃圣树 - 20130531.epub,,,,,,2013-05-31,我想吃饭！～什么都会做的～,
渡濑草一郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/轮环的魔导师 - 渡濑草一郎 - 20130527.epub,,,,,,2013-05-27,轮环的魔导师,
龙骑士07,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/彼岸花绽放之夜 - 龙骑士07 - 20130525.epub,,,,,,2013-05-25,彼岸花绽放之夜,
たきもとまさし,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/Steins；Gate命运石之门 官方小说 - たきもとまさし - 20130524.epub,,,,,,2013-05-24,Steins；Gate命运石之门 官方小说,
糸绪思惟,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/世界末日女子学园 - 糸绪思惟 - 20130523.epub,,,,,,2013-05-23,世界末日女子学园,
本村大志,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/T、内裤、好运到 - 本村大志 - 20130520.epub,,,,,,2013-05-20,T、内裤、好运到,
合作,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/4月，那是—— - 合作 - 20130519.epub,,,,,,2013-05-19,4月，那是——,
兔月山羊,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/反文字的数秘术师(不屈于数的数秘术师) - 兔月山羊 - 20130518.epub,,,,,,2013-05-18,反文字的数秘术师,不屈于数的数秘术师
桥本纺,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/月色之扉 - 桥本纺 - 20130517.epub,,,,,,2013-05-17,月色之扉,
茅田砂胡,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/祝百之喜事务所 - 茅田砂胡 - 20130514.epub,,,,,,2013-05-14,祝百之喜事务所,
石川博品,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/割耳奈露莉 - 石川博品 - 20130513.epub,,,,,,2013-05-13,割耳奈露莉,
雪野静,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/魅惑王冠 - 雪野静 - 20130511.epub,,,,,,2013-05-11,魅惑王冠,
川崎中,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/背叛少女 - 川崎中 - 20130502.epub,,,,,,2013-05-02,背叛少女,
樱庭一树,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/伏 赝作.里见八犬传 - 樱庭一树 - 20130430.epub,,,,,,2013-04-30,伏 赝作.里见八犬传,
月见草平,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/妹妹监护人 - 月见草平 - 20130426.epub,,,,,,2013-04-26,妹妹监护人,
恩田陆,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/燃烧世界的女孩 - 恩田陆 - 20130425.epub,,,,,,2013-04-25,燃烧世界的女孩,
赤川次郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/死者的学园祭 - 赤川次郎 - 20130425.epub,,,,,,2013-04-25,死者的学园祭,
火海坂猫,https://raw.githubusercontent.com/ixinzhi/lightnovel-2009to2013/master/他与食人者的日常 - 火海坂猫 - 20130425.epub,,,,,,2013-04-25,他与食人者的日常,
